section,object_name,details
18_TABLE_GRANT,public.tag_translations.postgres.TRUNCATE,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.tag_translations.postgres.UPDATE,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.tag_translations.service_role.DELETE,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.tag_translations.service_role.INSERT,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.tag_translations.service_role.REFERENCES,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.tag_translations.service_role.SELECT,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.tag_translations.service_role.TRIGGER,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.tag_translations.service_role.TRUNCATE,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.tag_translations.service_role.UPDATE,"{""table"":""tag_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.tags.anon.DELETE,"{""table"":""tags"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.tags.anon.INSERT,"{""table"":""tags"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.tags.anon.SELECT,"{""table"":""tags"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.tags.anon.UPDATE,"{""table"":""tags"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.tags.authenticated.DELETE,"{""table"":""tags"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.tags.authenticated.INSERT,"{""table"":""tags"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.tags.authenticated.SELECT,"{""table"":""tags"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.tags.authenticated.UPDATE,"{""table"":""tags"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.tags.postgres.DELETE,"{""table"":""tags"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.tags.postgres.INSERT,"{""table"":""tags"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.tags.postgres.REFERENCES,"{""table"":""tags"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.tags.postgres.SELECT,"{""table"":""tags"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.tags.postgres.TRIGGER,"{""table"":""tags"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.tags.postgres.TRUNCATE,"{""table"":""tags"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.tags.postgres.UPDATE,"{""table"":""tags"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.tags.service_role.DELETE,"{""table"":""tags"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.tags.service_role.INSERT,"{""table"":""tags"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.tags.service_role.REFERENCES,"{""table"":""tags"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.tags.service_role.SELECT,"{""table"":""tags"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.tags.service_role.TRIGGER,"{""table"":""tags"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.tags.service_role.TRUNCATE,"{""table"":""tags"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.tags.service_role.UPDATE,"{""table"":""tags"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.varieties.anon.DELETE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.varieties.anon.INSERT,"{""table"":""varieties"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.varieties.anon.SELECT,"{""table"":""varieties"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.varieties.anon.UPDATE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.varieties.authenticated.DELETE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.varieties.authenticated.INSERT,"{""table"":""varieties"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.varieties.authenticated.SELECT,"{""table"":""varieties"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.varieties.authenticated.UPDATE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.varieties.postgres.DELETE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.varieties.postgres.INSERT,"{""table"":""varieties"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.varieties.postgres.REFERENCES,"{""table"":""varieties"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.varieties.postgres.SELECT,"{""table"":""varieties"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.varieties.postgres.TRIGGER,"{""table"":""varieties"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.varieties.postgres.TRUNCATE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.varieties.postgres.UPDATE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.varieties.service_role.DELETE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.varieties.service_role.INSERT,"{""table"":""varieties"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.varieties.service_role.REFERENCES,"{""table"":""varieties"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.varieties.service_role.SELECT,"{""table"":""varieties"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.varieties.service_role.TRIGGER,"{""table"":""varieties"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.varieties.service_role.TRUNCATE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.varieties.service_role.UPDATE,"{""table"":""varieties"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.warehouse_translations.anon.SELECT,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.warehouse_translations.authenticated.DELETE,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.warehouse_translations.authenticated.INSERT,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.warehouse_translations.authenticated.SELECT,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.warehouse_translations.authenticated.UPDATE,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.warehouse_translations.postgres.DELETE,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.warehouse_translations.postgres.INSERT,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.warehouse_translations.postgres.REFERENCES,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.warehouse_translations.postgres.SELECT,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.warehouse_translations.postgres.TRIGGER,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.warehouse_translations.postgres.TRUNCATE,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.warehouse_translations.postgres.UPDATE,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.warehouse_translations.service_role.DELETE,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.warehouse_translations.service_role.INSERT,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.warehouse_translations.service_role.REFERENCES,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.warehouse_translations.service_role.SELECT,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.warehouse_translations.service_role.TRIGGER,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.warehouse_translations.service_role.TRUNCATE,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.warehouse_translations.service_role.UPDATE,"{""table"":""warehouse_translations"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.warehouses.anon.DELETE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.warehouses.anon.INSERT,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.warehouses.anon.SELECT,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.warehouses.anon.UPDATE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.warehouses.authenticated.DELETE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.warehouses.authenticated.INSERT,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.warehouses.authenticated.SELECT,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.warehouses.authenticated.UPDATE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.warehouses.postgres.DELETE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.warehouses.postgres.INSERT,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.warehouses.postgres.REFERENCES,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.warehouses.postgres.SELECT,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.warehouses.postgres.TRIGGER,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.warehouses.postgres.TRUNCATE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.warehouses.postgres.UPDATE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""grantable"":""YES"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,public.warehouses.service_role.DELETE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,public.warehouses.service_role.INSERT,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,public.warehouses.service_role.REFERENCES,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,public.warehouses.service_role.SELECT,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,public.warehouses.service_role.TRIGGER,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,public.warehouses.service_role.TRUNCATE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,public.warehouses.service_role.UPDATE,"{""table"":""warehouses"",""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,storage.buckets.anon.DELETE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,storage.buckets.anon.INSERT,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,storage.buckets.anon.REFERENCES,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,storage.buckets.anon.SELECT,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,storage.buckets.anon.TRIGGER,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,storage.buckets.anon.TRUNCATE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,storage.buckets.anon.UPDATE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,storage.buckets.authenticated.DELETE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,storage.buckets.authenticated.INSERT,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,storage.buckets.authenticated.REFERENCES,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,storage.buckets.authenticated.SELECT,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,storage.buckets.authenticated.TRIGGER,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,storage.buckets.authenticated.TRUNCATE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,storage.buckets.authenticated.UPDATE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,storage.buckets.postgres.DELETE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""DELETE""}"
18_TABLE_GRANT,storage.buckets.postgres.INSERT,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""INSERT""}"
18_TABLE_GRANT,storage.buckets.postgres.REFERENCES,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,storage.buckets.postgres.SELECT,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""SELECT""}"
18_TABLE_GRANT,storage.buckets.postgres.TRIGGER,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,storage.buckets.postgres.TRUNCATE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,storage.buckets.postgres.UPDATE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,storage.buckets.service_role.DELETE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,storage.buckets.service_role.INSERT,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,storage.buckets.service_role.REFERENCES,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,storage.buckets.service_role.SELECT,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,storage.buckets.service_role.TRIGGER,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,storage.buckets.service_role.TRUNCATE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,storage.buckets.service_role.UPDATE,"{""table"":""buckets"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,storage.objects.anon.DELETE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,storage.objects.anon.INSERT,"{""table"":""objects"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,storage.objects.anon.REFERENCES,"{""table"":""objects"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,storage.objects.anon.SELECT,"{""table"":""objects"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,storage.objects.anon.TRIGGER,"{""table"":""objects"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,storage.objects.anon.TRUNCATE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,storage.objects.anon.UPDATE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""anon"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,storage.objects.authenticated.DELETE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,storage.objects.authenticated.INSERT,"{""table"":""objects"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,storage.objects.authenticated.REFERENCES,"{""table"":""objects"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,storage.objects.authenticated.SELECT,"{""table"":""objects"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,storage.objects.authenticated.TRIGGER,"{""table"":""objects"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,storage.objects.authenticated.TRUNCATE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
